 id ,CompanySize,CompanyType,CompetePeers,DeveloperType,HaveAssembly,HaveC,HaveC#,HaveC++,HaveJava,HaveJavaScript,HaveObjective-C,HavePHP,HavePerl,HavePython,HaveR,HaveRuby,HaveSQL,HaveSwift,HaveTypeScript,HaveVB.NET,HaveVBA,JobSatisfaction,MajorUndergrad,Salary,WantAssembly,WantC,WantC#,WantC++,WantJava,WantJavaScript,WantObjective-C,WantPHP,WantPerl,WantPython,WantR,WantRuby,WantSQL,WantSwift,WantTypeScript,WantVB.NET,WantVBA
18946,100 to 499 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,Computer science or software engineering,20001-30000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
18964,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,20001-30000,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
18985,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Strongly disagree,Web developer,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,9,Psychology,140001-150000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18990,1000 to 4999 employees,Privately-held limited company not in startup mode,Strongly disagree,Graphics programming,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,Computer science or software engineering,60001-70000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18996,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,9,A natural science,30001-40000,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
19079,Fewer than 10 employees,Government agency or public school/university,Agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,8,Computer science or software engineering,60001-70000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19086,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,8,Management information systems,70001-80000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19112,20 to 99 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,Computer science or software engineering,130001-140000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19139,10000 or more employees,I prefer not to answer,Somewhat agree,Web developer,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,10,Computer science or software engineering,40001-50000,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
19145,1000 to 4999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,Fine arts or performing arts,80001-90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19149,20 to 99 employees,Venture-funded startup,Agree,Web developer,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,4,Computer science or software engineering,90001-100000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19158,10 to 19 employees,Pre-series A startup,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,Computer science or software engineering,90001-100000,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0
19175,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,Computer science or software engineering,30001-40000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19186,Fewer than 10 employees,Pre-series A startup,Somewhat agree,Web developer,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,10,Computer science or software engineering,70001-80000,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
19188,1000 to 4999 employees,Publicly-traded corporation,Strongly agree,Desktop applications developer,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Computer engineering or electrical/electronics engineering,60001-70000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
19209,Fewer than 10 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,8,I never declared a major,30001-40000,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
19224,10 to 19 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,Mathematics or statistics,90001-100000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
19234,10000 or more employees,Publicly-traded corporation,Strongly agree,Other,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,Computer science or software engineering,120001-130000,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19235,500 to 999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8,Computer science or software engineering,30001-40000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19236,10000 or more employees,Publicly-traded corporation,Agree,Mobile developer,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,9,Computer science or software engineering,30001-40000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19244,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Other,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,Computer science or software engineering,10001-20000,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
19248,10000 or more employees,Publicly-traded corporation,Strongly disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,140001-150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19256,10 to 19 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,Computer science or software engineering,30001-40000,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
19262,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,Mathematics or statistics,40001-50000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19265,1000 to 4999 employees,Privately-held limited company not in startup mode,Somewhat agree,Mobile developer,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,Computer science or software engineering,30001-40000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19309,10000 or more employees,Publicly-traded corporation,Disagree,Developer with a statistics or mathematics background,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,Mathematics or statistics,100001-110000,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
19323,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,10001-20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19327,500 to 999 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,50001-60000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
19338,10000 or more employees,Publicly-traded corporation,Somewhat agree,Embedded applications/devices developer,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,A natural science,130001-140000,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0
19344,10000 or more employees,Government agency or public school/university,Somewhat agree,Web developer,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7,Computer programming or Web development,1-10000,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
19361,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,6,Computer science or software engineering,90001-100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19362,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,6,Computer science or software engineering,130001-140000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19367,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,4,Computer science or software engineering,60001-70000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19373,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Embedded applications/devices developer,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Computer engineering or electrical/electronics engineering,60001-70000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19387,10 to 19 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,20001-30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19393,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,Computer engineering or electrical/electronics engineering,120001-130000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19397,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,8,Computer engineering or electrical/electronics engineering,60001-70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19407,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,Computer programming or Web development,30001-40000,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19427,20 to 99 employees,Venture-funded startup,Disagree,Data scientist,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,6,Management information systems,120001-130000,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
19434,100 to 499 employees,Government agency or public school/university,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,A social science,60001-70000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19436,1000 to 4999 employees,I prefer not to answer,Disagree,Developer with a statistics or mathematics background,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,Mathematics or statistics,50001-60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19470,100 to 499 employees,Venture-funded startup,Strongly disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,7,Computer science or software engineering,20001-30000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19483,10 to 19 employees,Privately-held limited company not in startup mode,Somewhat agree,Data scientist,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,Computer science or software engineering,90001-100000,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0
19513,10 to 19 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,3,Computer science or software engineering,30001-40000,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0
19521,500 to 999 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,Computer engineering or electrical/electronics engineering,20001-30000,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
19522,100 to 499 employees,Privately-held limited company not in startup mode,Strongly agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,4,I never declared a major,170001-180000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19539,100 to 499 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,8,Computer science or software engineering,40001-50000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19544,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,9,Computer science or software engineering,100001-110000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19574,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,Computer science or software engineering,70001-80000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19593,5000 to 9999 employees,Government agency or public school/university,Disagree,Web developer,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,10,Computer engineering or electrical/electronics engineering,100001-110000,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
19599,10 to 19 employees,Venture-funded startup,Strongly agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,Computer science or software engineering,60001-70000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19602,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Mobile developer,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,5,Computer science or software engineering,40001-50000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19605,500 to 999 employees,Non-profit/non-governmental organization or private school/university,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,A social science,100001-110000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19606,500 to 999 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,Computer science or software engineering,70001-80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,10,Computer science or software engineering,100001-110000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19618,10000 or more employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,8,Mathematics or statistics,1-10000,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
19632,20 to 99 employees,Venture-funded startup,Somewhat agree,Web developer,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,Computer engineering or electrical/electronics engineering,50001-60000,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
19633,10 to 19 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10,A natural science,140001-150000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19636,20 to 99 employees,Non-profit/non-governmental organization or private school/university,Agree,Web developer,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,Computer science or software engineering,1-10000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
19637,10000 or more employees,Publicly-traded corporation,Strongly disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,Information technology networking or system administration,150001-160000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19644,500 to 999 employees,Privately-held limited company not in startup mode,Strongly agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,7,Computer engineering or electrical/electronics engineering,50001-60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19655,20 to 99 employees,Privately-held limited company not in startup mode,Strongly disagree,Embedded applications/devices developer,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,8,A natural science,50001-60000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19660,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Disagree,Desktop applications developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,Computer engineering or electrical/electronics engineering,1-10000,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19661,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,Computer science or software engineering,80001-90000,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19666,10 to 19 employees,I prefer not to answer,Agree,Web developer,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,3,Computer science or software engineering,30001-40000,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
19677,1000 to 4999 employees,Government agency or public school/university,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,A humanities discipline,70001-80000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19695,10 to 19 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Computer engineering or electrical/electronics engineering,10001-20000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19702,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,A humanities discipline,80001-90000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19747,20 to 99 employees,Venture-funded startup,Agree,Web developer,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,9,Mathematics or statistics,40001-50000,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
19764,100 to 499 employees,Government agency or public school/university,Agree,Web developer,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,A humanities discipline,50001-60000,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
19765,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Disagree,Desktop applications developer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Computer science or software engineering,40001-50000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19769,1000 to 4999 employees,Publicly-traded corporation,Disagree,Mobile developer,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,7,Computer science or software engineering,120001-130000,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
19790,1000 to 4999 employees,Privately-held limited company not in startup mode,Disagree,Embedded applications/devices developer,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,Computer engineering or electrical/electronics engineering,80001-90000,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19793,1000 to 4999 employees,Publicly-traded corporation,Disagree,Web developer,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,9,Computer engineering or electrical/electronics engineering,70001-80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19810,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,9,Computer programming or Web development,20001-30000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
19815,1000 to 4999 employees,Publicly-traded corporation,Disagree,Web developer,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,6,Computer science or software engineering,70001-80000,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
19829,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,A non-computer-focused engineering discipline,60001-70000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
19836,Fewer than 10 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,Computer engineering or electrical/electronics engineering,1-10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19848,100 to 499 employees,Privately-held limited company not in startup mode,Strongly disagree,Other,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Computer science or software engineering,140001-150000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19860,5000 to 9999 employees,Publicly-traded corporation,Strongly agree,DevOps specialist,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,6,Computer science or software engineering,50001-60000,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0
19864,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7,Computer engineering or electrical/electronics engineering,1-10000,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
19870,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Mobile developer,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,Computer engineering or electrical/electronics engineering,1-10000,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
19885,1000 to 4999 employees,I prefer not to answer,Somewhat agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,Computer science or software engineering,1-10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19899,1000 to 4999 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,9,Computer science or software engineering,50001-60000,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
19914,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,8,Computer science or software engineering,90001-100000,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
19945,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Quality assurance engineer,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,10,Management information systems,1-10000,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
19947,10000 or more employees,Privately-held limited company not in startup mode,Strongly agree,Web developer,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Computer science or software engineering,1-10000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19974,5000 to 9999 employees,Privately-held limited company not in startup mode,Somewhat agree,Desktop applications developer,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,4,Computer science or software engineering,1-10000,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0
20001,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,9,Computer engineering or electrical/electronics engineering,40001-50000,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
20002,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,8,Computer engineering or electrical/electronics engineering,30001-40000,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20025,100 to 499 employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,A non-computer-focused engineering discipline,30001-40000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20032,1000 to 4999 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,9,Computer science or software engineering,30001-40000,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
20036,10000 or more employees,Privately-held limited company not in startup mode,Disagree,Database administrator,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,Information technology networking or system administration,40001-50000,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
20037,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Strongly agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,7,Computer programming or Web development,60001-70000,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
